id,first_name,last_name,shirtsize,Adm2 Pcode,language,age,income,year,district
75,Lexis,Smorthwaite,S,RW32,Norwegian,68,235723.13,2018,Rutsiro
76,Grissel,Basson,XS,RW36,Papiamento,50,553436,2018,Rusizi
77,Hersch,Mesnard,2XL,RW41,Māori,5,508035.23,2018,Rulindo
78,Glennie,Fletcher,2XL,RW12,Malayalam,59,542219.83,2018,Gasabo
79,Jacquenetta,Dobell,XL,RW42,Haitian Creole,46,61676.36,2018,Gakenke
80,Susana,Twelftree,XS,RW41,Nepali,60,208219.96,2018,Rulindo
81,Hube,Grady,M,RW33,Luxembourgish,67,823841.54,2018,Rubavu
82,Larry,Baty,XS,RW42,Kashmiri,86,147215.94,2018,Gakenke
83,Franciskus,Saint,XS,RW51,Marathi,75,972165.26,2018,Rwamagana
84,Dulce,Maingot,L,RW22,Burmese,84,979808.23,2018,Gisagara
85,Javier,MacTrustram,M,RW41,Georgian,41,594365.61,2018,Rulindo
86,Timi,Tripett,XL,RW44,Guaraní,67,397245.5,2018,Burera
87,Valry,Glanister,L,RW56,Haitian Creole,10,736728.67,2018,Ngoma
88,Amby,Maggorini,XS,RW28,Hindi,55,408956.25,2018,Kamonyi
89,Elene,Male,S,RW54,Hiri Motu,10,337752.46,2018,Kayonza
90,Gerrie,Seeler,XS,RW57,Norwegian,53,94502.66,2018,Bugesera
91,Mariette,Flecknell,M,RW23,Tajik,9,976207.94,2018,Nyaruguru
92,Alyosha,Baccup,M,RW53,Tajik,19,786143.86,2018,Gatsibo
93,Pace,Eslinger,L,RW26,Ndebele,78,551471.12,2018,Ruhango
94,Matias,Rarity,XS,RW36,Gujarati,56,214241.81,2018,Rusizi
95,Marmaduke,Love,XS,RW23,Macedonian,18,10756.36,2018,Nyaruguru
96,Ennis,Antonutti,2XL,RW56,Thai,85,219976.33,2018,Ngoma
97,Debora,Stallworthy,2XL,RW25,Kyrgyz,19,469828,2018,Nyamagabe
98,Creight,Gibbins,3XL,RW21,Belarusian,95,223457.26,2018,Nyanza
99,Rainer,Bradmore,M,RW44,Swati,6,230287.24,2018,Burera
100,Hayden,Bankes,M,RW31,Italian,81,255670.81,2018,Karongi
101,Judie,Chester,XL,RW36,Dzongkha,45,614925.59,2018,Rusizi
102,Thornton,Drescher,L,RW35,Papiamento,31,370179.72,2018,Ngororero
103,Dorine,Errichelli,L,RW37,Oriya,77,607028.78,2018,Nyamasheke
104,Flem,Fantini,XS,RW26,Kurdish,81,45885.03,2018,Ruhango
105,Molli,Bizley,M,RW11,Somali,57,109452.87,2018,Nyarugenge
106,Peirce,Lynam,M,RW28,Dutch,65,16218.04,2018,Kamonyi
107,Chad,Chestnut,L,RW56,Guaraní,100,495933.67,2018,Ngoma
108,Lynea,Askam,S,RW28,Bislama,74,574117.28,2018,Kamonyi
109,Eb,Mennell,L,RW23,Romanian,80,242647.82,2018,Nyaruguru
110,Kerwin,MacTeague,L,RW31,Dzongkha,58,575602.49,2018,Karongi
111,Lindsey,O'Lenechan,3XL,RW22,Montenegrin,82,13658.29,2018,Gisagara
112,Isadore,Slimme,XL,RW42,Korean,25,961936,2018,Gakenke
113,Concordia,Descroix,2XL,RW23,Malagasy,45,84934.56,2018,Nyaruguru
114,Erik,Bunten,S,RW53,Bosnian,68,188261.06,2018,Gatsibo
115,Johna,McCutcheon,XS,RW57,Japanese,26,772392.12,2018,Bugesera
116,Lisa,Lackeye,M,RW13,Spanish,92,143186.4,2018,Kicukiro
117,Claretta,Gallagher,S,RW28,Czech,47,780976.84,2018,Kamonyi
118,Wolfy,Brion,2XL,RW35,New Zealand Sign Language,42,564039.56,2018,Ngororero
119,Allix,Strahan,M,RW33,Punjabi,37,355558,2018,Rubavu
120,Erroll,Kellington,XL,RW34,Fijian,58,564366.95,2018,Nyabihu
121,Krishna,Seakin,L,RW43,Kurdish,56,889417.5,2018,Musanze
122,Margit,McIntee,3XL,RW53,Kyrgyz,44,4151.47,2018,Gatsibo
123,Fredrika,Jiru,XS,RW44,Pashto,19,820548.28,2018,Burera
124,Susanetta,Meddows,S,RW31,Pashto,30,371439.79,2018,Karongi
125,Odille,Offener,L,RW32,Armenian,34,596134,2018,Rutsiro
126,Cherilynn,Langeren,XS,RW24,Catalan,43,675477.97,2018,Huye
127,Elizabet,Lucien,2XL,RW43,Nepali,28,705201.64,2018,Musanze
128,Mareah,Lilian,L,RW34,Filipino,18,984392.68,2018,Nyabihu
129,Claudie,Hillborne,S,RW44,Croatian,29,868267.11,2018,Burera
130,Nell,Eliff,2XL,RW37,Japanese,59,135585.29,2018,Nyamasheke
131,Ferdinand,Kerwood,XS,RW21,Dutch,47,733530.97,2018,Nyanza
132,Adolf,Grogono,L,RW11,Marathi,39,756683.35,2018,Nyarugenge
133,Ardella,McConaghy,M,RW54,Lithuanian,12,667884.05,2018,Kayonza
134,Brynne,Dingate,L,RW28,Finnish,52,428388.45,2018,Kamonyi
135,Chrisy,Schaumaker,XS,RW32,Filipino,66,796875.92,2018,Rutsiro
136,Rodrigo,Exrol,XL,RW22,Nepali,85,783228.69,2018,Gisagara
137,Quinta,Kiezler,S,RW21,Assamese,90,336709.81,2018,Nyanza
138,Gleda,Gostling,XL,RW34,Maltese,90,926217.3,2018,Nyabihu
139,Sebastiano,Beggini,2XL,RW45,Dzongkha,61,962678,2018,Gicumbi
140,Armando,Spleving,3XL,RW31,Estonian,30,381472.8,2018,Karongi
141,Codie,McMorland,XS,RW23,Malagasy,26,301610.53,2018,Nyaruguru
142,Didi,Ilewicz,XL,RW55,Amharic,100,930251.85,2018,Kirehe
143,Celle,Yurtsev,XL,RW13,New Zealand Sign Language,75,634830.44,2018,Kicukiro
144,Vachel,Herreran,2XL,RW25,Gagauz,90,125103.27,2018,Nyamagabe
145,Sara-ann,Poulston,L,RW11,Albanian,62,778748,2018,Nyarugenge
146,Rianon,McGinnis,M,RW28,Irish Gaelic,7,820981.76,2018,Kamonyi
147,Norris,Scholes,2XL,RW24,Lao,46,211151.7,2018,Huye
148,Annice,Winnister,L,RW28,Estonian,6,727476.34,2018,Kamonyi
149,Duncan,Durdan,3XL,RW33,Somali,77,60030.53,2018,Rubavu
150,Durante,Chsteney,2XL,RW25,Malayalam,25,517425.33,2018,Nyamagabe
151,Dorolisa,Kilkenny,XS,RW51,Azeri,44,560171.21,2018,Rwamagana
152,Cher,Aust,S,RW54,Tswana,58,737811.49,2018,Kayonza
153,Ange,Jordin,XL,RW52,Dzongkha,99,183198.8,2018,Nyagatare
154,Minnie,Writer,XL,RW21,Khmer,36,109526.91,2018,Nyanza
155,Damon,McPhelimey,M,RW34,Fijian,10,279965.68,2018,Nyabihu
156,Inez,Broyd,2XL,RW31,Tetum,28,621780.41,2018,Karongi
157,Sergio,Bocking,2XL,RW52,Hindi,37,616185.78,2018,Nyagatare
158,Malissa,Muccino,S,RW55,Hiri Motu,31,197152.69,2018,Kirehe
159,Bernadine,Saffen,2XL,RW54,Hebrew,66,295661.91,2018,Kayonza
160,Filia,Bell,XS,RW33,Dutch,92,11226.54,2018,Rubavu
161,Anastasia,Filewood,XS,RW31,Mongolian,59,36377.16,2018,Karongi
162,Byron,Emeney,S,RW26,Tok Pisin,51,680139.49,2018,Ruhango
163,Allie,Janicki,M,RW32,Polish,33,485327.76,2018,Rutsiro
164,Aimil,Schrieves,M,RW26,Bulgarian,71,253572.16,2018,Ruhango
165,Grant,Tremollet,L,RW36,Japanese,77,55489.94,2018,Rusizi
166,Rutter,Marquess,XS,RW11,Dhivehi,54,368547.56,2018,Nyarugenge
167,Tamarra,McGuinness,M,RW56,Albanian,10,233544.17,2018,Ngoma
168,Jacques,Abbado,XS,RW24,Icelandic,54,129758.68,2018,Huye
169,Benjamen,Shearston,XS,RW32,Kashmiri,96,665197.33,2018,Rutsiro
170,Bartie,Thorowgood,M,RW54,German,50,792428.2,2018,Kayonza
171,Raoul,Storek,M,RW42,Polish,39,905750.82,2018,Gakenke
172,Monro,Shirer,S,RW52,Tok Pisin,69,450115.2,2018,Nyagatare
173,Erinna,Menilove,XL,RW25,Swahili,45,509219,2018,Nyamagabe
174,Hank,Matuskiewicz,L,RW45,Kyrgyz,92,180438.97,2018,Gicumbi
175,Winny,Chrippes,M,RW28,Pashto,53,316828.76,2018,Kamonyi
176,Meryl,Castell,XS,RW35,Swedish,29,306247.72,2018,Ngororero
177,Chaunce,Grellier,M,RW21,Assamese,30,291103.31,2018,Nyanza
178,Reg,Woloschinski,M,RW13,Malayalam,48,733346.34,2018,Kicukiro
179,Molly,Doohey,L,RW11,Quechua,98,608353.79,2018,Nyarugenge
180,Dulci,Belshaw,M,RW22,Chinese,56,204877.76,2018,Gisagara
181,Justine,Richings,2XL,RW23,Dzongkha,44,224289.76,2018,Nyaruguru
182,Norrie,Portingale,3XL,RW28,Swati,25,114755.73,2018,Kamonyi
183,Maynord,Seden,2XL,RW43,Montenegrin,62,149372.83,2018,Musanze
184,Abbye,Mepham,M,RW43,Sotho,46,583002.8,2018,Musanze
185,Shurlocke,Fowlston,2XL,RW23,Irish Gaelic,22,386601.02,2018,Nyaruguru
186,Stevena,Ivakhno,XS,RW23,French,12,338969.48,2018,Nyaruguru
187,Valenka,Markovic,XL,RW33,Māori,3,771193.98,2018,Rubavu
188,Alvera,Baunton,XS,RW53,Pashto,58,286332.89,2018,Gatsibo
189,Brit,Hallowes,S,RW31,Papiamento,74,746525.65,2018,Karongi
190,Perla,Nisby,3XL,RW52,Greek,2,354784.79,2018,Nyagatare
191,Zed,Coller,XS,RW53,Burmese,62,202102.45,2018,Gatsibo
192,Hetti,Barnicott,L,RW57,Kyrgyz,99,774074.18,2018,Bugesera
193,Emily,Stango,3XL,RW55,Swahili,53,113870.16,2018,Kirehe
194,Cherianne,Rosie,2XL,RW37,Bosnian,65,879950.89,2018,Nyamasheke
195,Eustacia,Sanchez,M,RW55,Dari,20,106231.16,2018,Kirehe
196,Devina,Keyes,3XL,RW26,Hiri Motu,49,978955.06,2018,Ruhango
197,Bartholomeus,Franseco,2XL,RW37,Estonian,35,920045.28,2018,Nyamasheke
198,Ashely,Summerley,2XL,RW23,Kurdish,14,165962.83,2018,Nyaruguru
199,Bendick,Iskower,S,RW42,Punjabi,98,647301.89,2018,Gakenke
200,Damita,Torrent,XS,RW55,Kurdish,15,120861.8,2018,Kirehe
201,Thalia,McKinn,XL,RW23,Albanian,78,608833.63,2018,Nyaruguru
202,Berkly,Mushrow,S,RW51,Persian,76,824627.76,2018,Rwamagana
203,Adriana,Reynish,L,RW57,Amharic,63,367117.63,2018,Bugesera
204,Amil,Sentinella,3XL,RW55,Dhivehi,84,14287.36,2018,Kirehe
205,Bartram,Maxstead,L,RW54,Oriya,100,912615.07,2018,Kayonza
206,Marlon,Cust,M,RW43,Belarusian,41,196421.72,2018,Musanze
207,Ursala,Cambell,2XL,RW27,Dari,7,508500.93,2018,Muhanga
208,Cornell,Charlick,3XL,RW33,Tswana,10,739967.7,2018,Rubavu
209,Bo,Eagers,XL,RW44,Irish Gaelic,73,686875.73,2018,Burera
210,Gilles,Pratty,XL,RW44,Amharic,28,883925.99,2018,Burera
211,Myrtie,Ballinger,3XL,RW13,Punjabi,47,674489.14,2018,Kicukiro
212,Eleanore,McNay,M,RW54,Finnish,41,60568.04,2018,Kayonza
213,Teriann,O'Murtagh,3XL,RW56,Moldovan,85,882420.29,2018,Ngoma
214,Gallagher,Sexstone,3XL,RW34,Filipino,9,946127.2,2018,Nyabihu
215,Marthena,Povele,L,RW11,Malay,93,583959.23,2018,Nyarugenge
216,Micky,Newman,2XL,RW54,Romanian,70,653559.5,2018,Kayonza
217,Andrea,Erangy,3XL,RW54,Filipino,35,910006.94,2018,Kayonza
218,Saraann,Castle,L,RW32,Bulgarian,100,175099.91,2018,Rutsiro
219,Norrie,Hugenin,2XL,RW41,Albanian,90,440676.78,2018,Rulindo
220,Gratia,Rossbrook,S,RW33,Japanese,52,695661.14,2018,Rubavu
221,Celinda,Hardi,M,RW57,Croatian,23,2225.96,2018,Bugesera
222,Estell,Cuphus,M,RW34,Kyrgyz,98,143112.99,2018,Nyabihu
223,Doll,Aleksic,XS,RW25,Punjabi,52,819948.95,2018,Nyamagabe
224,Cordie,Tingey,XS,RW33,Dutch,60,712661.71,2018,Rubavu
225,Jud,Kirvell,S,RW36,Pashto,2,810390,2018,Rusizi
226,Laughton,Huebner,2XL,RW32,Romanian,44,226071.43,2018,Rutsiro
227,Brianna,Egginton,3XL,RW24,Fijian,56,628234.1,2018,Huye
228,Marianna,Rawcliffe,L,RW42,Amharic,83,895837.65,2018,Gakenke
229,Adelina,Bisacre,M,RW27,Albanian,55,880097.4,2018,Muhanga
230,Lesli,Upston,L,RW11,Swahili,90,213707.1,2018,Nyarugenge
231,Haydon,Carayol,XL,RW27,Hiri Motu,39,25711.1,2018,Muhanga
232,Clementius,Kensley,3XL,RW25,Georgian,7,485688.22,2018,Nyamagabe
233,Gregory,Sampson,2XL,RW45,Belarusian,3,68968.27,2018,Gicumbi
234,Keven,De Freitas,XL,RW11,Korean,51,363571.73,2018,Nyarugenge
235,Consolata,Bartoleyn,XL,RW44,Tetum,37,341451.59,2018,Burera
236,Dan,Sambell,S,RW44,Bislama,8,750196.89,2018,Burera
237,Ferdinand,Imason,XS,RW51,Bengali,33,221083.39,2018,Rwamagana
238,Ardyce,Dunham,XL,RW22,Hiri Motu,2,448903.51,2018,Gisagara
239,Mitchel,Scrooby,3XL,RW21,Persian,42,957028.08,2018,Nyanza
240,Reinhold,Bandt,M,RW37,Ndebele,84,174670.65,2018,Nyamasheke
241,Graig,Stovin,L,RW31,Somali,14,339637.43,2018,Karongi
242,Donni,McKevany,XL,RW28,Oriya,69,310849.89,2018,Kamonyi
243,Tiphany,Howlin,L,RW34,Aymara,9,282202,2018,Nyabihu
244,Edgardo,Seemmonds,S,RW25,Azeri,44,654907.75,2018,Nyamagabe
245,Carol,Kinde,2XL,RW54,Lao,72,799908.31,2018,Kayonza
246,Emelen,McGuckin,M,RW36,Kashmiri,19,251878.51,2018,Rusizi
247,Ezra,Commin,XL,RW26,Chinese,18,378803.53,2018,Ruhango
248,Jenilee,Kilmartin,L,RW41,Belarusian,89,801831.57,2018,Rulindo
249,Retha,Penson,XS,RW57,Hebrew,92,368206.61,2018,Bugesera
250,Celine,Hrinchishin,3XL,RW32,Malayalam,5,90500.03,2018,Rutsiro
251,Issy,McIlreavy,XL,RW41,Lao,63,420751.72,2018,Rulindo
252,Codie,Le Marchant,3XL,RW26,Azeri,98,460312.44,2018,Ruhango
253,Sibella,Grodden,3XL,RW54,Fijian,58,603716.62,2018,Kayonza
254,Brana,Richel,XS,RW53,Thai,52,191964.42,2018,Gatsibo
255,Ashely,Sizzey,L,RW23,Croatian,89,911147.98,2018,Nyaruguru
256,Brnaba,Faithorn,2XL,RW25,Oriya,63,382716.86,2018,Nyamagabe
257,Samaria,Corryer,L,RW41,Khmer,43,768126.57,2018,Rulindo
258,Hershel,Fodden,3XL,RW12,Tamil,1,25295.49,2018,Gasabo
259,Cal,Stoggell,M,RW11,Portuguese,77,391913.49,2018,Nyarugenge
260,Opal,Dickerson,XS,RW51,Bengali,90,891821.8,2018,Rwamagana
261,Lion,Caswall,M,RW57,Mongolian,90,394959.43,2018,Bugesera
262,Cicely,Catford,S,RW57,Spanish,30,733712.15,2018,Bugesera
263,Joshia,Aleevy,L,RW56,Aymara,33,857027.02,2018,Ngoma
264,Herrick,Gratton,XS,RW25,Dari,72,802714.13,2018,Nyamagabe
265,Rennie,Erangy,3XL,RW21,Burmese,26,861761.46,2018,Nyanza
266,Lusa,Allridge,2XL,RW36,Georgian,59,353550.42,2018,Rusizi
267,Martie,Menchenton,XL,RW51,Croatian,46,85240.03,2018,Rwamagana
268,Llewellyn,McKendo,L,RW28,Korean,81,934801.49,2018,Kamonyi
269,Waldo,Trounce,S,RW43,Polish,29,475962.22,2018,Musanze
270,Selene,Meagh,XS,RW52,Swahili,17,110383.15,2018,Nyagatare
271,Lucine,Gaine of England,3XL,RW22,Yiddish,26,702874.76,2018,Gisagara
272,Barbaraanne,Baughn,M,RW28,Afrikaans,57,2326.85,2018,Kamonyi
273,Vanna,MacFarland,S,RW36,Tswana,28,68289.7,2018,Rusizi
274,Holly-anne,Stutely,2XL,RW31,Kannada,41,801030.93,2018,Karongi
275,Carlie,Hibbart,S,RW36,Hindi,38,709128,2018,Rusizi
276,Moe,Blything,S,RW27,Marathi,74,485210.39,2018,Muhanga
277,Sargent,Ouchterlony,M,RW34,French,56,77214.88,2018,Nyabihu
278,Karylin,Bradbury,S,RW26,Oriya,67,295947.5,2018,Ruhango
279,Doy,Normanell,XL,RW11,Yiddish,45,8306.8,2018,Nyarugenge
280,Niels,Shorie,2XL,RW27,Somali,32,224655.91,2018,Muhanga
281,Hillier,Cariss,S,RW26,Thai,24,659381.55,2018,Ruhango
282,Alie,Cheltnam,3XL,RW11,Hungarian,90,122741.55,2018,Nyarugenge
283,Lorettalorna,Kensit,XL,RW12,Tsonga,76,949017.57,2018,Gasabo
284,Ellissa,Bilton,M,RW11,Greek,14,179275.19,2018,Nyarugenge
285,Kimberlee,Hammarberg,3XL,RW25,Swedish,57,28102.44,2018,Nyamagabe
286,Raffarty,Espinha,XS,RW41,Hebrew,42,656909.49,2018,Rulindo
287,Craggy,Ascough,M,RW42,Maltese,22,766899.23,2018,Gakenke
288,Davey,Cridge,XL,RW36,Bulgarian,69,885017.2,2018,Rusizi
289,Eda,Kingsford,S,RW12,Oriya,86,25889.56,2018,Gasabo
290,Julie,Kefford,3XL,RW12,French,19,242691.79,2018,Gasabo
291,Esme,Henrichsen,3XL,RW32,Swedish,64,524887.9,2018,Rutsiro
292,Babs,Corgenvin,2XL,RW22,Lithuanian,46,65617.25,2018,Gisagara
293,Hermy,Cowles,2XL,RW53,Moldovan,66,872133.84,2018,Gatsibo
294,Muffin,McKelvey,XL,RW23,Dari,70,628347.24,2018,Nyaruguru
295,Gusty,Viall,XS,RW13,Fijian,8,841407,2018,Kicukiro
296,Brigg,Dymick,3XL,RW41,Kurdish,50,14776.68,2018,Rulindo
297,Karoly,Giroldi,2XL,RW55,Ndebele,22,618937.35,2018,Kirehe
298,Viviyan,Pagelsen,XL,RW11,Czech,2,903152.84,2018,Nyarugenge
299,Daffie,Rothon,S,RW24,Lithuanian,44,941844.24,2018,Huye
300,Garry,Jean,L,RW31,Fijian,20,401983.38,2018,Karongi
301,Ive,Hyde,XL,RW11,Kurdish,64,672288.27,2018,Nyarugenge
302,Gretchen,Barnwall,XS,RW41,Haitian Creole,48,90559.58,2018,Rulindo
303,Eugene,Steptow,S,RW54,Spanish,95,841397.54,2018,Kayonza
304,Amii,Curness,XS,RW32,Māori,95,839465.06,2018,Rutsiro
305,Langsdon,Verden,XS,RW32,Spanish,65,820143.93,2018,Rutsiro
306,Sarina,Bonniface,XL,RW56,Dhivehi,78,289128.62,2018,Ngoma
307,Raphaela,Lennon,2XL,RW37,Mongolian,96,346603.01,2018,Nyamasheke
308,Zora,McKeller,S,RW52,Norwegian,60,768105.97,2018,Nyagatare
309,Karine,Hyman,S,RW27,Northern Sotho,16,379243,2018,Muhanga
310,Alisun,Seakings,XS,RW56,Croatian,85,508798.63,2018,Ngoma
311,Jerad,Champness,M,RW25,Maltese,59,639227.4,2018,Nyamagabe
312,Minni,Inman,XL,RW28,Assamese,13,592545.25,2018,Kamonyi
313,Peterus,Jozefowicz,S,RW34,Persian,78,375010.7,2018,Nyabihu
314,Jackie,Eyers,S,RW31,Quechua,100,991262.59,2018,Karongi
315,Mel,Camili,L,RW42,Kurdish,97,592610.19,2018,Gakenke
316,Frayda,Deport,XL,RW21,Montenegrin,78,956640.42,2018,Nyanza
317,Christal,Stackbridge,2XL,RW41,Greek,98,677100.7,2018,Rulindo
318,Dougy,Meni,XS,RW13,Tsonga,71,317193.17,2018,Kicukiro
319,Darryl,Coil,2XL,RW12,West Frisian,85,714379.84,2018,Gasabo
320,Dodie,Briscow,L,RW23,Punjabi,57,570615.24,2018,Nyaruguru
321,Hodge,Dorrance,L,RW12,Amharic,95,76046.59,2018,Gasabo
322,Udall,Mathiassen,S,RW37,Kashmiri,3,707213.71,2018,Nyamasheke
323,Chrysa,Palfree,L,RW45,Swahili,34,404627.36,2018,Gicumbi
324,Dolf,Lombardo,XS,RW21,Hindi,7,976294.26,2018,Nyanza
325,Quincey,Loveguard,S,RW13,Macedonian,31,429303.69,2018,Kicukiro
326,Lloyd,Drover,2XL,RW57,Maltese,20,352639.03,2018,Bugesera
327,Ignace,Wildash,2XL,RW52,Dzongkha,56,990672.03,2018,Nyagatare
328,Pryce,Colby,S,RW21,Bosnian,86,346394.33,2018,Nyanza
329,Gaylor,Buye,3XL,RW34,Malagasy,86,419764.15,2018,Nyabihu
330,Celestia,Tenpenny,3XL,RW52,Azeri,97,486276.25,2018,Nyagatare
331,Codee,Cotman,XS,RW32,New Zealand Sign Language,76,563619.39,2018,Rutsiro
332,Ynes,Wrack,XS,RW26,Guaraní,40,442796.06,2018,Ruhango
333,Cristen,Pettit,S,RW11,Indonesian,64,863833.92,2018,Nyarugenge
334,Cindy,Lardier,2XL,RW11,Māori,44,494578.28,2018,Nyarugenge
335,Matthias,Balcon,L,RW56,Swedish,15,936425.47,2018,Ngoma
336,Sherlock,Langstone,XL,RW57,Thai,28,148716.44,2018,Bugesera
337,Fay,Howsin,XS,RW52,Tswana,43,482507.62,2018,Nyagatare
338,Charlotte,Delete,2XL,RW26,Māori,28,106727.02,2018,Ruhango
339,Georgiana,Lotterington,XS,RW22,Finnish,31,440284.05,2018,Gisagara
340,Netti,Disbury,M,RW53,Guaraní,3,104125.37,2018,Gatsibo
341,Stanly,Woodley,M,RW55,Icelandic,78,590853.29,2018,Kirehe
342,Megen,Bellsham,XL,RW42,Irish Gaelic,89,702223.85,2018,Gakenke
343,Vikky,Betteson,3XL,RW33,Guaraní,59,770735.16,2018,Rubavu
344,Stefano,Clewarth,L,RW28,Nepali,14,14730.82,2018,Kamonyi
345,Gage,Alvarado,L,RW33,Telugu,91,443400.58,2018,Rubavu
346,Sayre,Brind,L,RW25,Kazakh,66,212218.83,2018,Nyamagabe
347,Chuck,Narey,XL,RW34,Bulgarian,71,910594.06,2018,Nyabihu
348,Zollie,Hyndman,2XL,RW25,Luxembourgish,23,593470,2018,Nyamagabe
349,Gerrie,Sollam,2XL,RW36,French,44,34077.68,2018,Rusizi
350,Norina,Applewhite,XL,RW12,Malayalam,28,566710.21,2018,Gasabo
351,Fredric,Nuemann,2XL,RW43,Georgian,40,144235.43,2018,Musanze
352,Tibold,Bachellier,XS,RW44,Burmese,33,821559,2018,Burera
353,Austine,Capoun,XL,RW31,Luxembourgish,17,80993.77,2018,Karongi
354,Alis,Birt,XL,RW13,Hiri Motu,47,620729.76,2018,Kicukiro
355,Beverlee,Cowdrey,XS,RW23,French,66,35264.42,2018,Nyaruguru
356,Tobi,Starbucke,XL,RW25,Bosnian,73,267433.44,2018,Nyamagabe
357,Willa,Betteson,3XL,RW26,Malayalam,38,896767.83,2018,Ruhango
358,Ann,Jessen,L,RW41,Somali,8,433793.6,2018,Rulindo
359,Rip,Peckham,XS,RW12,Armenian,71,396874.81,2018,Gasabo
360,Corly,Meir,M,RW37,Khmer,19,881109,2018,Nyamasheke
361,Ryun,Chiene,S,RW37,Lithuanian,29,581044,2018,Nyamasheke
362,Jillane,Bruton,M,RW35,Malay,53,854625.15,2018,Ngororero
363,Richard,Kaine,L,RW36,Swahili,96,435051.81,2018,Rusizi
364,Helen-elizabeth,Pardon,M,RW53,Tajik,99,520329.43,2018,Gatsibo
365,Omero,Doram,3XL,RW51,Czech,86,490252.47,2018,Rwamagana
366,Ike,Calbaithe,S,RW52,Catalan,32,833210.06,2018,Nyagatare
367,Carlynn,Lafferty,XL,RW56,Malay,61,791334.74,2018,Ngoma
368,Sayres,Elrick,L,RW42,English,91,162345.89,2018,Gakenke
369,Merwyn,Sans,3XL,RW42,Portuguese,75,313971.45,2018,Gakenke
370,Veriee,Aizkovitch,M,RW22,Bengali,70,148559.43,2018,Gisagara
371,Tripp,Wilcinskis,XS,RW55,Dutch,65,752416.05,2018,Kirehe
372,Antony,Monkhouse,S,RW57,Pashto,80,298605.76,2018,Bugesera
373,Rivi,Poznanski,3XL,RW56,Lao,72,89351.42,2018,Ngoma
374,Earvin,Gouldsmith,L,RW42,Tok Pisin,40,947555.13,2018,Gakenke
375,Vasilis,Janney,XL,RW41,English,14,216126.47,2018,Rulindo
376,Brynna,Bithany,3XL,RW56,Oriya,12,528298,2018,Ngoma
377,Codie,Brychan,M,RW36,Icelandic,66,585809.77,2018,Rusizi
378,Ky,Borrott,M,RW12,Assamese,52,837006.2,2018,Gasabo
379,Hoyt,Sawood,2XL,RW35,Northern Sotho,79,372633.97,2018,Ngororero
380,Dolf,Bencher,M,RW23,Croatian,92,441965,2018,Nyaruguru
381,Glenna,Pinkerton,S,RW55,Mongolian,15,546009.54,2018,Kirehe
382,Stanford,Nutter,2XL,RW25,Romanian,20,386874.49,2018,Nyamagabe
383,Maribeth,Reddle,M,RW11,Korean,2,44619.89,2018,Nyarugenge
384,Bevan,Vernham,S,RW27,Burmese,25,346294.43,2018,Muhanga
385,Esma,Demead,XL,RW53,Mongolian,47,966652.1,2018,Gatsibo
386,Maridel,Yaakov,3XL,RW41,Japanese,93,406525.39,2018,Rulindo
387,Benjamin,Hardbattle,S,RW37,Telugu,100,892888.13,2018,Nyamasheke
388,Anatola,Bayle,S,RW53,Burmese,48,280491.27,2018,Gatsibo
389,Simon,Soonhouse,2XL,RW33,Ndebele,11,752797.78,2018,Rubavu
390,Jermain,Farrier,M,RW34,Ndebele,74,909496.41,2018,Nyabihu
391,Merralee,Campbell-Dunlop,S,RW12,Indonesian,80,159167.17,2018,Gasabo
392,Zahara,Laycock,S,RW25,Swedish,96,675059.98,2018,Nyamagabe
393,Ivie,Collerd,M,RW43,Azeri,19,134072.36,2018,Musanze
394,Hammad,Woodwin,L,RW45,Luxembourgish,45,242028.08,2018,Gicumbi
395,Florri,Robins,2XL,RW55,Norwegian,53,179252.49,2018,Kirehe
396,Louie,Buick,M,RW41,Dzongkha,55,102587.17,2018,Rulindo
397,Shina,Saffill,3XL,RW42,Haitian Creole,76,118183.1,2018,Gakenke
398,Cully,Mellonby,XS,RW35,Greek,10,511134.12,2018,Ngororero
399,Cristina,Shreve,L,RW26,Yiddish,65,915628.33,2018,Ruhango
400,Cyndi,Legan,XS,RW21,Kannada,27,385032.92,2018,Nyanza
401,Kaitlin,Dagnall,M,RW28,Georgian,46,933978.88,2018,Kamonyi
402,Barnie,Toye,2XL,RW23,Quechua,29,894188.18,2018,Nyaruguru
403,Sibelle,Stower,L,RW35,Sotho,69,548706.28,2018,Ngororero
404,Celestine,Jelley,M,RW34,Marathi,28,670163.21,2018,Nyabihu
405,Clevie,Gipps,XL,RW22,Swedish,13,471099.18,2018,Gisagara
406,Gabi,Tawton,L,RW22,Assamese,52,458951.16,2018,Gisagara
407,Carolyn,Agglio,L,RW54,Telugu,1,993613.91,2018,Kayonza
408,Roderick,MacSkeagan,XL,RW31,Chinese,13,939199.03,2018,Karongi
409,Bryan,Ponnsett,XS,RW54,Catalan,86,906143.6,2018,Kayonza
410,Elmer,Peare,M,RW28,Swedish,47,876435.39,2018,Kamonyi
411,Arlie,Rzehor,3XL,RW53,Gagauz,18,249211.52,2018,Gatsibo
412,Nikaniki,Sehorsch,XL,RW22,Tok Pisin,40,4693.47,2018,Gisagara
413,Josefa,Edmonston,L,RW44,Dari,74,946130.02,2018,Burera
414,Obed,McLane,XL,RW12,Montenegrin,85,771586.76,2018,Gasabo
